city,hotel_name,hotel_address,latitude,longitude,hotel_rating,hotel_description,hotel_url
Nimes,Hôtel Le Pré Galoffre,"3115 Route De Générac, 30900 Nîmes, France",43.78858215364223,4.35380257666111,8.2,"L’Hôtel Le Pré Galoffre bénéficie d’un emplacement paisible dans un cadre rural à 10 minutes de route du centre de Nîmes. L’établissement possède une piscine extérieure, une terrasse bien exposée et une connexion Wi-Fi gratuite.

Les chambres se trouvent dans un bâtiment provençal traditionnel en pierre. Tous les hébergements disposent de la climatisation et d’une télévision à écran plat.

L’Hotel Galoffre propose chaque jour un grand choix de plats pour le petit-déjeuner, et vous pourrez prendre vos repas au bord de la piscine par beau temps.

Le Pré Galoffre peut assurer un service de location de vélos et de voitures. Des paniers-repas sont également disponibles pour le déjeuner. Vous aurez la possibilité de partir en randonnée et de faire de l’équitation dans les environs.

Un parking est disponible gratuitement sur place si vous voyagez en voiture. Les autoroutes A9 et A54 se trouvent à 4 km. L’aéroport de Nîmes-Alès-Camargue-Cévennes est à 15 minutes de route.

Des conditions différentes et des suppléments peuvent s’appliquer pour les réservations de plus de 4 chambres.",https://www.booking.com/hotel/fr/lepregaloffrenimes.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9uaW1lc0gzWARoTYgBAZgBDbgBF8gBDNgBAegBAfgBA4gCAagCA7gCl-yowAbAAgHSAiQ1OGUyMGZlOS01MjdjLTQ2OGItYjgyZC1jMWU0OGY2NGQ4MjDYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=d5965b8b343f0269&srepoch=1745499672&from=searchresults
Nimes,Mezza'Nîmes,"21 Rue de Beaucaire, 30000 Nîmes, France",43.8389888,4.3684168,9.3,"L’hébergement 1 étoile Mezza'Nîmes se trouve à Nîmes, dans la région Languedoc-Roussillon. Il propose une connexion Wi-Fi gratuite. Occupant un bâtiment datant de 1950, cet appartement est à respectivement 3,6 km et 34 km de : Parc des expositions de Nîmes et Arènes d'Arles.

Cet appartement avec climatisation se compose de 1 chambre, d'un salon, d'une cuisine entièrement équipée avec un réfrigérateur et une machine à café, ainsi que de 1 salle de bains avec une douche et un sèche-cheveux. Des serviettes et du linge de lit sont disponibles.

Vous séjournerez à respectivement 43 km et 44 km de ces lieux d’intérêt : Gare d'Avignon-Centre et Palais des Papes d'Avignon. L'aéroport le plus proche (Aéroport de Nîmes Alès Camargue Cévennes) est à 10 km.",https://www.booking.com/hotel/fr/mezza-nimes.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9uaW1lc0gzWARoTYgBAZgBDbgBF8gBDNgBAegBAfgBA4gCAagCA7gCl-yowAbAAgHSAiQ1OGUyMGZlOS01MjdjLTQ2OGItYjgyZC1jMWU0OGY2NGQ4MjDYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=d5965b8b343f0269&srepoch=1745499672&from=searchresults
Nimes,Logis NIMOTEL Hôtel Cosy,"152 Rue Claude Nicolas Ledoux, 30900 Nîmes, France",43.8155763492052,4.346603527665138,7.9,"Le Logis NIMOTEL Hôtel Cosy vous accueille à 1 km de l’autoroute A9 et à 10 minutes en voiture du centre-ville de Nîmes. Cet établissement propose une réception ouverte 24h/24, une piscine extérieure sécurisée et une connexion Wi-Fi gratuite.

Ses chambres climatisées sont équipées d’une télévision par satellite à écran plat. Certaines chambres comprennent un plateau/bouilloire.

Le restaurant du Nimotel, Partage, sert une variété de plats traditionnels et de spécialités provençales. Vous trouverez également un bar et une terrasse au bord de la piscine, où vous pourrez vous détendre. Un petit-déjeuner buffet est servi tous les matins.

Si vous souhaitez explorer la région Occitanie en voiture,vous pourrez profiter d’un parking gratuit sur place.",https://www.booking.com/hotel/fr/nimotel.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9uaW1lc0gzWARoTYgBAZgBDbgBF8gBDNgBAegBAfgBA4gCAagCA7gCl-yowAbAAgHSAiQ1OGUyMGZlOS01MjdjLTQ2OGItYjgyZC1jMWU0OGY2NGQ4MjDYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=d5965b8b343f0269&srepoch=1745499672&from_sustainable_property_sr=1&from=searchresults
Nimes,Appartement des Carmes,"29 Rue Pierre Semard, 30000 Nîmes, France",43.8394483,4.3669183,8.3,"L’hébergement Appartement des Carmes vous accueille à respectivement 13 km et 34 km de ces lieux d’intérêt : Parc des expositions de Nîmes et Arènes d'Arles. Il comprend une connexion Wi-Fi gratuite et une terrasse. Cet appartement est à respectivement 43 km et 45 km de : Gare d'Avignon-Centre et Palais des Papes d'Avignon.

Cet appartement avec climatisation se compose de 1 chambre, d'un salon, d'une cuisine entièrement équipée avec un réfrigérateur et une machine à café, ainsi que de 1 salle de bains avec une baignoire et un sèche-cheveux. Des serviettes et du linge de lit sont à votre disposition.

Vous séjournerez à respectivement 46 km et 48 km de ces lieux d’intérêt : Gare TGV d'Avignon et Zénith Sud Montpellier. L'aéroport le plus proche (Aéroport de Nîmes Alès Camargue Cévennes) est à 10 km.",https://www.booking.com/hotel/fr/appartement-des-carmes.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9uaW1lc0gzWARoTYgBAZgBDbgBF8gBDNgBAegBAfgBA4gCAagCA7gCl-yowAbAAgHSAiQ1OGUyMGZlOS01MjdjLTQ2OGItYjgyZC1jMWU0OGY2NGQ4MjDYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=d5965b8b343f0269&srepoch=1745499672&from=searchresults
Nimes,"LE COSY Joli F2 proche gare, Arénes avec terrasse privée","37 Rue de Toulouse, 30000 Nîmes, France",43.828005,4.3749621,9.5,"L'établissement LE COSY Joli F2 proche gare, Arénes avec terrasse privée est situé à Nîmes, à 1,8 km du parc des expositions, à 33 km des arènes et à 43 km de la gare centrale d'Avignon. L'établissement se trouve à 45 km du palais des Papes, à 45 km de la gare TGV d'Avignon et à 47 km du Zénith Sud Montpellier. Il propose une réception ouverte 24h/24 et une connexion Wi-Fi gratuite dans l'ensemble de ses locaux.

Cet appartement comprend une chambre, une salle de bains, du linge de lit, des serviettes, une télévision à écran plat avec services de streaming, une cuisine entièrement équipée et une terrasse avec vue sur le jardin. Ce logement climatisé dispose d'une douche et d'un dressing. L'établissement possède un coin repas extérieur.

Le centre commercial Odysseum se trouve à 48 km. L'aéroport de Nîmes-Garons est implanté à 9 km.",https://www.booking.com/hotel/fr/le-cosy-nimes2.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9uaW1lc0gzWARoTYgBAZgBDbgBF8gBDNgBAegBAfgBA4gCAagCA7gCl-yowAbAAgHSAiQ1OGUyMGZlOS01MjdjLTQ2OGItYjgyZC1jMWU0OGY2NGQ4MjDYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=d5965b8b343f0269&srepoch=1745499672&from=searchresults
Nimes,Appartement nimes centre,"4 Rue des Halles, 30000 Nîmes, France",43.8390948,4.3592829,8.9,"L’hébergement Appartement nimes centre vous accueille à Nîmes, à seulement 3,8 km de ce lieu d’intérêt : Parc des expositions de Nîmes. Il offre une vue sur la ville et comprend une connexion Wi-Fi gratuite ainsi qu’un parking privé gratuit. Cet appartement est à respectivement 34 km et 44 km de : Arènes d'Arles et Gare d'Avignon-Centre.

Cet appartement avec climatisation se compose de 3 chambres, d'un salon, d'une cuisine entièrement équipée avec un réfrigérateur et une machine à café, ainsi que de 2 salles de bains avec une douche et un sèche-cheveux. Des serviettes et du linge de lit sont à votre disposition.

Vous séjournerez à respectivement 44 km et 46 km de ces lieux d’intérêt : Palais des Papes d'Avignon et Gare TGV d'Avignon. L'aéroport le plus proche (Aéroport de Nîmes Alès Camargue Cévennes) est à 10 km.",https://www.booking.com/hotel/fr/appartement-haussmannien-nimes.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9uaW1lc0gzWARoTYgBAZgBDbgBF8gBDNgBAegBAfgBA4gCAagCA7gCl-yowAbAAgHSAiQ1OGUyMGZlOS01MjdjLTQ2OGItYjgyZC1jMWU0OGY2NGQ4MjDYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=d5965b8b343f0269&srepoch=1745499672&from=searchresults
Nimes,Central Hotel,"2 Place Du Château, 30000 Nîmes, France",43.83899501872372,4.36281144618988,7.7,"Le Central Hotel occupe un bâtiment rénové du XVIIIe siècle dans le centre historique de Nîmes, juste derrière l'ancien site romain de la porte d'Auguste. Il possède des chambres insonorisées dotées d'une salle de bains privative.

Les portes des chambres sont décorées par un artiste local. Chacune est dotée d'une télévision et d'une douche.
Certaines offrent une vue sur les toits de Nîmes et sur la Tour Magne.

L'hôtel possède un bar privé et sert tous les matins un petit-déjeuner traditionnel français. Un service d'étage est par ailleurs assuré.

Une connexion Wi-Fi gratuite est disponible dans toutes les parties communes et vous disposerez d'une bagagerie. Une chambre accessible aux personnes à mobilité réduite est également disponible.

Le Central Hotel se trouve à 100 mètres d'un arrêt de la navette desservant l'aéroport de Nîmes et à moins de 10 minutes à pied de la gare TGV de Nîmes. La cathédrale Notre-Dame-et-Saint-Castor se situe à 280 mètres.",https://www.booking.com/hotel/fr/central-nimes.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9uaW1lc0gzWARoTYgBAZgBDbgBF8gBDNgBAegBAfgBA4gCAagCA7gCl-yowAbAAgHSAiQ1OGUyMGZlOS01MjdjLTQ2OGItYjgyZC1jMWU0OGY2NGQ4MjDYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=d5965b8b343f0269&srepoch=1745499672&from=searchresults
Nimes,Appart'City Classic Nîmes,"364, allée de l’Amérique Latine, 30900 Nîmes, France",43.821585485623,4.364597797393799,7.7,"L’Appart'City Nîmes est situé à Nîmes, à 500 mètres du centre sportif et parc des expositions Le Parnasse, ainsi qu’à 20 minutes à pied des arènes de Nîmes et de la gare TGV.

Chaque appartement est climatisé et insonorisé. Vous profiterez d’une connexion Wi-Fi gratuite ainsi que d’une kitchenette munie d’un lave-vaisselle, d’un micro-ondes et d’un lave-linge. Tous les logements sont desservis par un ascenseur.

Le petit-déjeuner est servi du lundi au dimanche. Il se compose d’une variété de pains, dont du pain sans gluten, de viennoiseries ainsi que de boissons chaudes et froides. Vous bénéficierez également de fruits frais et de salade de fruits ainsi que de fromages et de yaourts.

Un parking privé est disponible sur place. Vous séjournerez à 10 km de l’aéroport de Nîmes-Garons.",https://www.booking.com/hotel/fr/appart-city-nimes.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9uaW1lc0gzWARoTYgBAZgBDbgBF8gBDNgBAegBAfgBA4gCAagCA7gCl-yowAbAAgHSAiQ1OGUyMGZlOS01MjdjLTQ2OGItYjgyZC1jMWU0OGY2NGQ4MjDYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=d5965b8b343f0269&srepoch=1745499672&from_sustainable_property_sr=1&from=searchresults
Nimes,Appartement T3 proches arènes,"18 Rue de Vérone, 30000 Nîmes, France",43.8270697,4.3620767,9.7,"Proposant une terrasse et offrant une vue sur le jardin, l’hébergement Appartement T3 proches arènes se trouve à Nîmes, à respectivement 32 km et 45 km de ces lieux d’intérêt : Arènes d'Arles et Gare d'Avignon-Centre. Cet hébergement avec climatisation est installé à 1,6 km de : Parc des expositions de Nîmes. Vous pourrez profiter d'un parking privé disponible sur place et d'une connexion Wi-Fi gratuite.

Cet appartement comporte 1 chambre, 1 salle de bains, du linge de lit, des serviettes, une télévision à écran plat, un coin repas, une cuisine entièrement équipée et un balcon offrant une vue sur la ville. Des serviettes et du linge de lit moyennant des frais supplémentaires.

Vous séjournerez à respectivement 45 km et 47 km de ces lieux d’intérêt : Palais des Papes d'Avignon et Zénith Sud Montpellier. L'aéroport le plus proche (Aéroport de Nîmes Alès Camargue Cévennes) est à 8 km.",https://www.booking.com/hotel/fr/appartement-t3-proches-arenes.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9uaW1lc0gzWARoTYgBAZgBDbgBF8gBDNgBAegBAfgBA4gCAagCA7gCl-yowAbAAgHSAiQ1OGUyMGZlOS01MjdjLTQ2OGItYjgyZC1jMWU0OGY2NGQ4MjDYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=d5965b8b343f0269&srepoch=1745499672&from=searchresults
Nimes,AppartCosy Emplacement Idéal avec Terrasse & Parking Privé,"Appt 202 33 Impasse Guynemer, 30000 Nîmes, France",43.834642,4.373918,9.3,"L’hébergement AppartCosy Emplacement Idéal avec Terrasse & Parking Privé se situe à Nîmes, à respectivement 34 km et 44 km de ces lieux d’intérêt : Arènes d'Arles et Gare d'Avignon-Centre. Il propose des équipements tels qu’une connexion Wi-Fi gratuite et une télévision à écran plat. Cet hébergement est installé à 3,4 km de : Parc des expositions de Nîmes. Il possède une terrasse et un parking privé gratuit.

Cet appartement avec climatisation se compose de 1 chambre, d'un salon, d'une cuisine entièrement équipée avec un réfrigérateur et une machine à café, ainsi que de 1 salle de bains avec une douche et des articles de toilette gratuits. Des serviettes et du linge de lit sont à disposition.

Vous séjournerez à respectivement 44 km et 46 km de ces lieux d’intérêt : Palais des Papes d'Avignon et Gare TGV d'Avignon. L'aéroport le plus proche (Aéroport de Nîmes Alès Camargue Cévennes) est à 9 km.",https://www.booking.com/hotel/fr/appartcosy-emplacement-ideal-avec-terrasse-amp-parking-prive.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9uaW1lc0gzWARoTYgBAZgBDbgBF8gBDNgBAegBAfgBA4gCAagCA7gCl-yowAbAAgHSAiQ1OGUyMGZlOS01MjdjLTQ2OGItYjgyZC1jMWU0OGY2NGQ4MjDYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=d5965b8b343f0269&srepoch=1745499672&from=searchresults
